Titre,Type,Date,CVE,CVSS Score,Base Severity,Type CWE,EPSS Score,Lien,Description,Éditeur,Produit,Versions Affectées
Multiples vulnérabilités dans le noyau Linux d'Ubuntu (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:43 +0000",CVE-2024-47698,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1108/,"In the Linux kernel, the following vulnerability has been resolved:

drivers: media: dvb-frontends/rtl2832: fix an out-of-bounds write error

Ensure index in rtl2832_pid_filter does not exceed 31 to prevent
out-of-bounds access.

dev->filters is a 32-bit value, so set_bit and clear_bit functions should
only operate on indices from 0 to 31. If index is 32, it will attempt to
access a non-existent 33rd bit, leading to out-of-bounds access.
Change the boundary check from index > 32 to index >= 32 to resolve this
issue.

[hverkuil: added fixes tag, rtl2830_pid_filter -> rtl2832_pid_filter in logmsg]",Linux,Linux,"4b01e01a81b6629878344430531ced347cc2ed5b, 4b01e01a81b6629878344430531ced347cc2ed5b, 4b01e01a81b6629878344430531ced347cc2ed5b, 4b01e01a81b6629878344430531ced347cc2ed5b, 4b01e01a81b6629878344430531ced347cc2ed5b, 4b01e01a81b6629878344430531ced347cc2ed5b, 4b01e01a81b6629878344430531ced347cc2ed5b, 4b01e01a81b6629878344430531ced347cc2ed5b, 4b01e01a81b6629878344430531ced347cc2ed5b"
Multiples vulnérabilités dans le noyau Linux d'Ubuntu (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:43 +0000",CVE-2024-47698,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1108/,"In the Linux kernel, the following vulnerability has been resolved:

drivers: media: dvb-frontends/rtl2832: fix an out-of-bounds write error

Ensure index in rtl2832_pid_filter does not exceed 31 to prevent
out-of-bounds access.

dev->filters is a 32-bit value, so set_bit and clear_bit functions should
only operate on indices from 0 to 31. If index is 32, it will attempt to
access a non-existent 33rd bit, leading to out-of-bounds access.
Change the boundary check from index > 32 to index >= 32 to resolve this
issue.

[hverkuil: added fixes tag, rtl2830_pid_filter -> rtl2832_pid_filter in logmsg]",Linux,Linux,4.0
Multiples vulnérabilités dans le noyau Linux de SUSE (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:49 +0000",CVE-2024-49995,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1109/,"In the Linux kernel, the following vulnerability has been resolved:

tipc: guard against string buffer overrun

Smatch reports that copying media_name and if_name to name_parts may
overwrite the destination.

 .../bearer.c:166 bearer_name_validate() error: strcpy() 'media_name' too large for 'name_parts->media_name' (32 vs 16)
 .../bearer.c:167 bearer_name_validate() error: strcpy() 'if_name' too large for 'name_parts->if_name' (1010102 vs 16)

This does seem to be the case so guard against this possibility by using
strscpy() and failing if truncation occurs.

Introduced by commit b97bf3fd8f6a (""[TIPC] Initial merge"")

Compile tested only.",Linux,Linux,"1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2"
Multiples vulnérabilités dans le noyau Linux de SUSE (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:49 +0000",CVE-2024-49995,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1109/,"In the Linux kernel, the following vulnerability has been resolved:

tipc: guard against string buffer overrun

Smatch reports that copying media_name and if_name to name_parts may
overwrite the destination.

 .../bearer.c:166 bearer_name_validate() error: strcpy() 'media_name' too large for 'name_parts->media_name' (32 vs 16)
 .../bearer.c:167 bearer_name_validate() error: strcpy() 'if_name' too large for 'name_parts->if_name' (1010102 vs 16)

This does seem to be the case so guard against this possibility by using
strscpy() and failing if truncation occurs.

Introduced by commit b97bf3fd8f6a (""[TIPC] Initial merge"")

Compile tested only.",Linux,Linux,
Multiples vulnérabilités dans le noyau Linux de SUSE (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:49 +0000",CVE-2024-53063,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1109/,"In the Linux kernel, the following vulnerability has been resolved:

media: dvbdev: prevent the risk of out of memory access

The dvbdev contains a static variable used to store dvb minors.

The behavior of it depends if CONFIG_DVB_DYNAMIC_MINORS is set
or not. When not set, dvb_register_device() won't check for
boundaries, as it will rely that a previous call to
dvb_register_adapter() would already be enforcing it.

On a similar way, dvb_device_open() uses the assumption
that the register functions already did the needed checks.

This can be fragile if some device ends using different
calls. This also generate warnings on static check analysers
like Coverity.

So, add explicit guards to prevent potential risk of OOM issues.",Linux,Linux,"5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba"
Multiples vulnérabilités dans le noyau Linux de SUSE (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:49 +0000",CVE-2024-53063,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1109/,"In the Linux kernel, the following vulnerability has been resolved:

media: dvbdev: prevent the risk of out of memory access

The dvbdev contains a static variable used to store dvb minors.

The behavior of it depends if CONFIG_DVB_DYNAMIC_MINORS is set
or not. When not set, dvb_register_device() won't check for
boundaries, as it will rely that a previous call to
dvb_register_adapter() would already be enforcing it.

On a similar way, dvb_device_open() uses the assumption
that the register functions already did the needed checks.

This can be fragile if some device ends using different
calls. This also generate warnings on static check analysers
like Coverity.

So, add explicit guards to prevent potential risk of OOM issues.",Linux,Linux,2.6.29
Multiples vulnérabilités dans le noyau Linux de SUSE (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:49 +0000",CVE-2024-50290,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1109/,"In the Linux kernel, the following vulnerability has been resolved:

media: cx24116: prevent overflows on SNR calculus

as reported by Coverity, if reading SNR registers fail, a negative
number will be returned, causing an underflow when reading SNR
registers.

Prevent that.",Linux,Linux,"8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf"
Multiples vulnérabilités dans le noyau Linux de SUSE (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:49 +0000",CVE-2024-50290,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1109/,"In the Linux kernel, the following vulnerability has been resolved:

media: cx24116: prevent overflows on SNR calculus

as reported by Coverity, if reading SNR registers fail, a negative
number will be returned, causing an underflow when reading SNR
registers.

Prevent that.",Linux,Linux,2.6.28
Multiples vulnérabilités dans le noyau Linux de SUSE (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:49 +0000",CVE-2024-53063,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1109/,"In the Linux kernel, the following vulnerability has been resolved:

media: dvbdev: prevent the risk of out of memory access

The dvbdev contains a static variable used to store dvb minors.

The behavior of it depends if CONFIG_DVB_DYNAMIC_MINORS is set
or not. When not set, dvb_register_device() won't check for
boundaries, as it will rely that a previous call to
dvb_register_adapter() would already be enforcing it.

On a similar way, dvb_device_open() uses the assumption
that the register functions already did the needed checks.

This can be fragile if some device ends using different
calls. This also generate warnings on static check analysers
like Coverity.

So, add explicit guards to prevent potential risk of OOM issues.",Linux,Linux,"5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba, 5dd3f3071070f5a306bdf8d474c80062f5691cba"
Multiples vulnérabilités dans le noyau Linux de SUSE (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:49 +0000",CVE-2024-53063,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1109/,"In the Linux kernel, the following vulnerability has been resolved:

media: dvbdev: prevent the risk of out of memory access

The dvbdev contains a static variable used to store dvb minors.

The behavior of it depends if CONFIG_DVB_DYNAMIC_MINORS is set
or not. When not set, dvb_register_device() won't check for
boundaries, as it will rely that a previous call to
dvb_register_adapter() would already be enforcing it.

On a similar way, dvb_device_open() uses the assumption
that the register functions already did the needed checks.

This can be fragile if some device ends using different
calls. This also generate warnings on static check analysers
like Coverity.

So, add explicit guards to prevent potential risk of OOM issues.",Linux,Linux,2.6.29
Multiples vulnérabilités dans le noyau Linux de SUSE (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:49 +0000",CVE-2024-50290,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1109/,"In the Linux kernel, the following vulnerability has been resolved:

media: cx24116: prevent overflows on SNR calculus

as reported by Coverity, if reading SNR registers fail, a negative
number will be returned, causing an underflow when reading SNR
registers.

Prevent that.",Linux,Linux,"8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf, 8953db793d5bdeea5ac92c9e97f57d3ff8a7dccf"
Multiples vulnérabilités dans le noyau Linux de SUSE (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:49 +0000",CVE-2024-50290,Non disponible,Non disponible,Non disponible,0.000440000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1109/,"In the Linux kernel, the following vulnerability has been resolved:

media: cx24116: prevent overflows on SNR calculus

as reported by Coverity, if reading SNR registers fail, a negative
number will be returned, causing an underflow when reading SNR
registers.

Prevent that.",Linux,Linux,2.6.28
Multiples vulnérabilités dans le noyau Linux de SUSE (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:49 +0000",CVE-2024-49995,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1109/,"In the Linux kernel, the following vulnerability has been resolved:

tipc: guard against string buffer overrun

Smatch reports that copying media_name and if_name to name_parts may
overwrite the destination.

 .../bearer.c:166 bearer_name_validate() error: strcpy() 'media_name' too large for 'name_parts->media_name' (32 vs 16)
 .../bearer.c:167 bearer_name_validate() error: strcpy() 'if_name' too large for 'name_parts->if_name' (1010102 vs 16)

This does seem to be the case so guard against this possibility by using
strscpy() and failing if truncation occurs.

Introduced by commit b97bf3fd8f6a (""[TIPC] Initial merge"")

Compile tested only.",Linux,Linux,"1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2, 1da177e4c3f41524e886b7f1b8a0c1fc7321cac2"
Multiples vulnérabilités dans le noyau Linux de SUSE (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:49 +0000",CVE-2024-49995,Non disponible,Non disponible,Non disponible,0.000420000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1109/,"In the Linux kernel, the following vulnerability has been resolved:

tipc: guard against string buffer overrun

Smatch reports that copying media_name and if_name to name_parts may
overwrite the destination.

 .../bearer.c:166 bearer_name_validate() error: strcpy() 'media_name' too large for 'name_parts->media_name' (32 vs 16)
 .../bearer.c:167 bearer_name_validate() error: strcpy() 'if_name' too large for 'name_parts->if_name' (1010102 vs 16)

This does seem to be the case so guard against this possibility by using
strscpy() and failing if truncation occurs.

Introduced by commit b97bf3fd8f6a (""[TIPC] Initial merge"")

Compile tested only.",Linux,Linux,
Multiples vulnérabilités dans le greffon Security QRadar Log Management AQL de IBM (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:58 +0000",CVE-2024-8986,Non disponible,Non disponible,CWE-522,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1110/,"The grafana plugin SDK bundles build metadata into the binaries it compiles; this metadata includes the repository URI for the plugin being built, as retrieved by running `git remote get-url origin`.
 
If credentials are included in the repository URI (for instance, to allow for fetching of private dependencies), the final binary will contain the full URI, including said credentials.",grafana-plugin-sdk-go,Grafana Plugin SDK,0.106.0
Multiples vulnérabilités dans le greffon Security QRadar Log Management AQL de IBM (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:58 +0000",CVE-2024-21489,8.2,HIGH,CWE-1321,0.000450000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1110/,Versions of the package uplot before 1.6.31 are vulnerable to Prototype Pollution via the uplot.assign function due to missing check if the attribute resolves to the object prototype.,n/a,uplot,0
Multiples vulnérabilités dans le greffon Security QRadar Log Management AQL de IBM (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:58 +0000",CVE-2024-45296,7.5,HIGH,CWE-1333,0.000450000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1110/,"path-to-regexp turns path strings into a regular expressions. In certain cases, path-to-regexp will output a regular expression that can be exploited to cause poor performance. Because JavaScript is single threaded and regex matching runs on the main thread, poor performance will block the event loop and lead to a DoS. The bad regular expression is generated any time you have two parameters within a single segment, separated by something that is not a period (.). For users of 0.1, upgrade to 0.1.10. All other users should upgrade to 8.0.0.",pillarjs,path-to-regexp,"< 0.1.10, >= 0.2.0, < 8.0.0"
Multiples vulnérabilités dans le greffon Security QRadar Log Management AQL de IBM (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:58 +0000",CVE-2024-45296,7.5,HIGH,CWE-1333,0.000450000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1110/,"path-to-regexp turns path strings into a regular expressions. In certain cases, path-to-regexp will output a regular expression that can be exploited to cause poor performance. Because JavaScript is single threaded and regex matching runs on the main thread, poor performance will block the event loop and lead to a DoS. The bad regular expression is generated any time you have two parameters within a single segment, separated by something that is not a period (.). For users of 0.1, upgrade to 0.1.10. All other users should upgrade to 8.0.0.",pillarjs,path-to-regexp,"< 0.1.10, >= 0.2.0, < 8.0.0"
Multiples vulnérabilités dans le greffon Security QRadar Log Management AQL de IBM (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:58 +0000",CVE-2024-8986,Non disponible,Non disponible,CWE-522,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1110/,"The grafana plugin SDK bundles build metadata into the binaries it compiles; this metadata includes the repository URI for the plugin being built, as retrieved by running `git remote get-url origin`.
 
If credentials are included in the repository URI (for instance, to allow for fetching of private dependencies), the final binary will contain the full URI, including said credentials.",grafana-plugin-sdk-go,Grafana Plugin SDK,0.106.0
Multiples vulnérabilités dans le greffon Security QRadar Log Management AQL de IBM (27 décembre 2024),Avis,"Fri, 27 Dec 2024 12:49:58 +0000",CVE-2024-21489,8.2,HIGH,CWE-1321,0.000450000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2024-AVI-1110/,Versions of the package uplot before 1.6.31 are vulnerable to Prototype Pollution via the uplot.assign function due to missing check if the attribute resolves to the object prototype.,n/a,uplot,0
Multiples vulnérabilités dans Google Android (03 janvier 2025),Avis,"Fri, 03 Jan 2025 08:00:00 +0000",CVE-2024-20145,Non disponible,Non disponible,CWE-787,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0004/,"In V6 DA, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege, if an attacker has physical access to the device, with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS09290940; Issue ID: MSV-2040.","MediaTek, Inc.","MT2737, MT6781, MT6789, MT6835, MT6855, MT6878, MT6879, MT6880, MT6886, MT6890, MT6895, MT6897, MT6980, MT6983, MT6985, MT6989, MT6990, MT8676","Android 14.0, 15.0 / openWRT 19.07, 21.02, 23.05 / Yocto 4.0 / RDK-B 22Q3, 24Q1"
Multiples vulnérabilités dans Google Android (03 janvier 2025),Avis,"Fri, 03 Jan 2025 08:00:00 +0000",CVE-2024-20146,Non disponible,Non disponible,CWE-787,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0004/,"In wlan STA driver, there is a possible out of bounds write due to improper input validation. This could lead to remote (proximal/adjacent) code execution with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: WCNCR00389496 / ALPS09137491; Issue ID: MSV-1835.","MediaTek, Inc.","MT2737, MT3603, MT6835, MT6878, MT6886, MT6897, MT6990, MT7902, MT7920, MT7922, MT8365, MT8518S, MT8532, MT8666, MT8667, MT8673, MT8755, MT8766, MT8768, MT8775, MT8781, MT8786, MT8788, MT8796, MT8798, MT8893","Android 13.0, 14.0, 15.0 / SDK release 2.5 and before / openWRT 23.05 / Yocto 3.3, 4.0, 5.0"
Multiples vulnérabilités dans Google Android (03 janvier 2025),Avis,"Fri, 03 Jan 2025 08:00:00 +0000",CVE-2024-20140,Non disponible,Non disponible,CWE-787,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0004/,"In power, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: ALPS09270402; Issue ID: MSV-2020.","MediaTek, Inc.","MT6739, MT6761, MT6768, MT6781, MT6833, MT6853, MT6877, MT6885, MT6893, MT8518S, MT8532","Android 12.0, 13.0, 14.0, 15.0 / Yocto 3.3, 4.0, 5.0"
Multiples vulnérabilités dans Google Android (03 janvier 2025),Avis,"Fri, 03 Jan 2025 08:00:00 +0000",CVE-2024-20148,Non disponible,Non disponible,CWE-787,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0004/,"In wlan STA FW, there is a possible out of bounds write due to improper input validation. This could lead to remote (proximal/adjacent) code execution with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: WCNCR00389045 / ALPS09136494; Issue ID: MSV-1796.","MediaTek, Inc.","MT3603, MT6835, MT6878, MT6886, MT6897, MT7902, MT7920, MT7922, MT8518S, MT8532, MT8766, MT8768, MT8775, MT8796, MT8798","Android 13.0, 14.0, 15.0 / SDK release 2.4 and before / Yocto 3.3, 4.0, 5.0"
Multiples vulnérabilités dans Google Android (03 janvier 2025),Avis,"Fri, 03 Jan 2025 08:00:00 +0000",CVE-2024-20140,Non disponible,Non disponible,CWE-787,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0004/,"In power, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege if a malicious actor has already obtained the System privilege. User interaction is not needed for exploitation. Patch ID: ALPS09270402; Issue ID: MSV-2020.","MediaTek, Inc.","MT6739, MT6761, MT6768, MT6781, MT6833, MT6853, MT6877, MT6885, MT6893, MT8518S, MT8532","Android 12.0, 13.0, 14.0, 15.0 / Yocto 3.3, 4.0, 5.0"
Multiples vulnérabilités dans Google Android (03 janvier 2025),Avis,"Fri, 03 Jan 2025 08:00:00 +0000",CVE-2024-20143,Non disponible,Non disponible,CWE-787,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0004/,"In V6 DA, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege, if an attacker has physical access to the device, with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS09167056; Issue ID: MSV-2069.","MediaTek, Inc.","MT2737, MT6781, MT6789, MT6835, MT6855, MT6878, MT6879, MT6880, MT6886, MT6890, MT6895, MT6897, MT6980, MT6983, MT6985, MT6989, MT6990, MT8370, MT8390, MT8676","Android 12.0, 13.0, 14.0, 15.0 / openWRT 19.07, 21.02, 23.05 / Yocto 4.0 / RDK-B 22Q3, 24Q1"
Multiples vulnérabilités dans Google Android (03 janvier 2025),Avis,"Fri, 03 Jan 2025 08:00:00 +0000",CVE-2024-20154,Non disponible,Non disponible,CWE-121,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0004/,"In Modem, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution, if a UE has connected to a rogue base station controlled by the attacker, with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY00720348; Issue ID: MSV-2392.","MediaTek, Inc.","MT2735, MT6767, MT6768, MT6769, MT6769K, MT6769S, MT6769T, MT6769Z, MT6779, MT6781, MT6783, MT6785, MT6785T, MT6785U, MT6789, MT6833P, MT6853, MT6853T, MT6855, MT6855T, MT6873, MT6875, MT6875T, MT6877, MT6877T, MT6877TT, MT6880, MT6880T, MT6880U, MT6883, MT6885, MT6889, MT6890, MT6891, MT6893, MT8666, MT8673, MT8675, MT8765, MT8766, MT8768, MT8771, MT8781, MT8786, MT8788, MT8788E, MT8789, MT8791T, MT8795T, MT8797, MT8798","Modem LR12A, LR13, NR15, NR16.R1.MP, NR16.R1.MP1MP2.MP, NR16.R2.MP"
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDR-810 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDR-8010 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDR-G902 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDR-G903 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDR-G9004 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDR-G9010 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,EDF-G1002-BP Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,NAT-102 Series,1.0
Multiples vulnérabilités dans les produits Moxa (03 janvier 2025),Avis,"Fri, 03 Jan 2025 12:40:17 +0000",CVE-2024-9138,Non disponible,Non disponible,CWE-656,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0001/,"Moxa’s cellular routers, secure routers, and network security appliances are affected by a high-severity vulnerability, CVE-2024-9138. This vulnerability involves hard-coded credentials, enabling an authenticated user to escalate privileges and gain root-level access to the system, posing a significant security risk.",Moxa,OnCell G4302-LTE4 Series,1.0
